User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Aspek
pendri anto,2022,3,Tidak disarankan bagi umat muslim untuk memesan kamar dengan sarapan di hotel ini karena terdapat beberapa makanan non halal bacon yang dicampur dengan makanan halal sehingga semua hidangan piring dan lainnya cenderung terkontaminasi staf juga tidak memberikan informasi yang cukup tentang menu makanan ketika memasuki restoran untuk sarapan semoga suatu hari nanti manajemen hotel memisahkan semua peralatan untuk makanan halal dan non halal di restoran ini adalah poin penting bagi umat muslim hal lain seperti mushola tersedia di area parkir dan di lantai 3 sisanya kecuali yang di atas tidak masalah,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",negative,Kualitas Makanan & Restoran
Awang5,2021,5,Di luar ekspektasi kamarnya sangat luas dan memiliki pemandangan indah semua staf sangat sopan dan ramah merencanakan empat poin yang luar biasa mereka bahkan mengingat nama saya beberapa jam setelah kedatangan makanannya benar benar lezat untuk sarapan dan makan siang pemandangan garuda wisnu kencana dan kapel pernikahan yang indah tak tertandingi hotel ini dekat dengan supermarket gwk dan beberapa menit ke pantai pantai eksotis pasti akan menjadi tempat favorit saya saat menjelajahi uluwatu atau bali selatan,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Pelayanan Staf & Keramahan
Juil Kim,2020,5,senang sekali menginap di hotel ini stafnya luar biasa terutama simon dia ramah dan membantu kamarnya juga sangat bersih dan pemandangannya indah tempat terbaik untuk bersantai stafnya juga selalu memberikan layanan pelanggan yang luar biasa,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Kebersihan & Kenyamanan Kamar
Irawan Johan,2025,5,tempatnya bagus pelayanannya juga prima tempat menginap yang tepat saat anda menjelajahi jimbaran,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Lokasi & Akses Strategis
Dr. Henal Patel,2024,5,Saya menginap di sini selama satu malam hari pertama saya di Bali dan stafnya meningkatkan kamar saya lokasinya dekat dengan taman budaya garuda Wisnu kencana objek wisata utama Bali yang pernah dikunjungi bapak rishi sunak dan bapak xi jinping selama G20 Indonesia tahun 2022 ada juga banyak restoran dan toko di dekatnya saya merekomendasikan semua orang untuk menginap di sini jika Anda ingin berwisata di Bali selatan yang terpenting mereka membuat aloo paratha masakan India untuk sarapan saya lokasi keramahan suasana,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Pelayanan Staf & Keramahan
Steve Manuputty,2021,5,suasana yang luar biasa pemandangan yang indah makanan yang lezat saya suka stafnya karena mereka sangat membantu dan selalu tersenyum terima kasih untuk koki rio dan staf restoran yang telah memberikan saya makanan yang lezat dan persiapan yang luar biasa untuk makan malam romantis ulang tahun pernikahan pertama saya tempat yang sangat direkomendasikan untuk menginap kamar dan makanannya juga sangat terjangkau suka empat poin ungasan,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Pelayanan Staf & Keramahan
sifera soetanto,2025,3,kamar yang luas dengan pemandangan laut ke teluk jimbaran tempat tidurnya tidak nyaman keras buat saya tetapi besar 240cmx200cm seperti kamar kembar hollywood saya menginap selama 2 malam dan pada sore hari terakhir udara di kamar mandi benar benar mati sehingga saya tidak bisa mandi pada hari itu karena saya harus pergi ke pesta pernikahan penyiram toilet juga tidak berfungsi dengan baik dan lantai di dalam kamar mandi licin rasa makanan standarnya tidak ada yang istimewa lokasinya di sebelah gwk garuda wisnu kencana dan supermarket dan mudah untuk menemukan banyak makanan di dekatnya,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",negative,Kebersihan & Kenyamanan Kamar
Ho Lee,2024,3,Saya menggunakan sisa poin marriott saya untuk memesan kamar di gwk banyak ulasan negatif tapi saya sangat puas dengan kondisi kamarnya meskipun ukurannya sangat besar jumlah tamunya sangat sedikit mungkin karena itu terjadi pengurangan staf yang signifikan tapi layanannya tampaknya kurang profesional dan cepat,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Kebersihan & Kenyamanan Kamar
튀김,2022,5,nilai yang luar biasa kamar yang menghadap kolam renang terasa agak lembap pemandangan bali di kejauhan sungguh menyegarkan stafnya ramah dan sarapannya enak,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Pelayanan Staf & Keramahan
deya salsabila,2025,5,Tempatnya bagus pemandangan kotanya terbaik semua stafnya ramah dan pitri pelayannya sangat hangat dan membantu saya tamu berjalan masuk dan bingung mencari jalan keluar tapi pitri langsung menawarkan untuk mengantar saya ke lobi,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Pelayanan Staf & Keramahan
Eina Magdalena,2025,5,Saya sangat menikmati masa tinggal saya di sini,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Harga & Value for Money
Y's,2025,5,Kamar itu tenang dan menu sarapan berubah setiap hari yang bagus,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Kebersihan & Kenyamanan Kamar
Hestiani Lestari,2024,4,hotel yang bagus dengan pemandangan yang indah kamar tidurnya luas tetapi kamar mandinya agak bau tetap menjadi tempat menginap yang nyaman selama di jimbaran,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Kebersihan & Kenyamanan Kamar
Drew Santo,2022,2,Pelayanannya sejauh ini di bawah standar marriott stafnya mengobrol agak keras dan terkesan kurang peduli dengan tamu mereka juga sepertinya kurang mengerti bahasa inggris ini memalukan bagi marriott,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",negative,Harga & Value for Money
Matt Sullivan,2024,1,Pakaian benar benar penipuan misalnya 50 usd untuk sekantong cucian hati hati dengan pengisian ganda untuk makanan dll juga kamar tidak terawat dengan telepon dan kipas angin tidak berfungsi dan tidak diperbaiki selama kami tinggal,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",negative,Harga & Value for Money
Dennis Reicht,2023,1,sayangnya saya sangat kecewa saya memesan suite dan mendapatkan peringkat tertinggi di marriott bonvoy seharusnya saya bisa kamar pukul 13.00 setelah berdebat panjang lebar mereka bilang saya bisa memeriksa masuk pukul 17.00 akhirnya saya harus membatalkan perjalanan dan pindah ke hotel yang pelanggannya diperlakukan seperti seharusnya,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",negative,Harga & Value for Money
Chin Chin,2024,4,kamarnya luas pelayanannya bagus saya sangat terkesan dengan amel yang melayani saat sarapan amel sangat ramah dan membantu nilai plusnya adalah lokasi hotel yang sangat dekat dengan gwk,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Kebersihan & Kenyamanan Kamar
สรสรรค์ บุญยืนยงสกุล,2025,4,nama saya phanusan saya dari Thailand saya datang ke bali untuk liburan bersama keluarga saya dan ketika saya di bali saya menginap di empat titik ungasan hotel ini memiliki tempat yang bagus dan kamar yang bagus untuk sarapannya enak hotel ini memiliki makanan yang enak dan untuk kamarnya sangat nyaman terutama untuk devi dan dandy resta adalah pelayan yang baik di restoran terima kasih untuk semuanya,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Pelayanan Staf & Keramahan
lu sean seah,2023,5,kamar yang luas dengan toilet yang dirancang efisien lokasi yang strategis dekat dengan pusat kuliner dan perbelanjaan di jimbaran serta pura uluwatu stafnya ramah dan membantu ketika saya meminta matras yoga,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Kebersihan & Kenyamanan Kamar
René,2025,3,hotelnya sangat membutuhkan renovasi sudah dibongkar,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Harga & Value for Money
Dev Naw,2025,1,bahasa indonesia pengalaman yang sangat buruk keluarga saya menginap di kamar no 706 tapi kami menghadapi begitu banyak masalah dari petugas kebersihan lantainya sangat licin dan basah 2 kali anggota keluarga saya terpeleset ketika saya mengeluh mereka mengatakan mungkin karena ac lembab sepanjang hari 5 kali mereka datang dan membersihkan kamar kami sangat tidak nyaman dan tidak pernah menerima ini dari properti seperti itu kami berencana untuk tinggal selama 1 minggu tetapi karena ini dalam waktu 12 jam kami meninggalkan kamar kami dan pindah ke properti lain harap nantikan ini tidak diterima dari properti seperti itu Anda harus mengganti bahan manajemen lantai Anda ubin atau batu hal kedua sangat kecil tetapi dapat digunakan li,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",negative,Infrastruktur (AC/WiFi/Parkir/Air)
Jonathan Schmok,2021,5,tempat ini sangat nyaman dan harganya sangat terjangkau hotel di amerika utara ini mungkin berharga 150 200 malam stafnya sangat ramah bersih makanannya enak dan suasananya nyaman sangat direkomendasikan,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Pelayanan Staf & Keramahan
Malin BÄST,2023,3,kami menginap di sana selama 3 malam 29 12 1 stafnya sangat ramah dan membantu kamar kamarnya besar dengan balkon sarapannya memiliki jam buka yang baik dan pilihannya cukup lengkap kami menghabiskan malam baru di sana dan pemandangannya sangat indah sayangnya kamarnya agak usang dan kurang bersih misalnya tirai dan seprai kotor dan tangan terasa lusuh dan agak apak ada noda di toilet dan sarang laba laba laba di sudut kamar mereka juga belum mengganti kartu selamat datang yang ada di kamar saat kami memeriksa nama tamu di kartu ini adalah nama tamu lain ada akses ke dua kolam renang kolam renang kolam renang di lantai pintu masuk,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",negative,Pelayanan Staf & Keramahan
Tasya Pradnya,2025,5,terima kasih banyak kepada yuni dari restoran sarapan yang telah melayani saya,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Pelayanan Staf & Keramahan
phil Ruistlee,2025,4,mendapatkan pemandangan jimbaran terbaik pemandangan teluk dan bandara dengan memilih kamar di lantai atas tapi koneksi internetnya buruk semoga mereka bisa mengatasinya pilihan terbaik secara keseluruhan,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Lokasi & Akses Strategis
Kwangju Lee (Julee),2021,5,kamarnya dalam kondisi sangat baik dan tempat tidurnya nyaman dan bagus stafnya ramah nasi gorengnya lezat dan anggurnya sedang diskon beli satu gratis satu yang sangat menyenangkan saya pergi makan malam sendirian dan akhirnya menonton pernikahan yang menyenangkan saya merasa seperti berada di klub setelah makan haha,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Kebersihan & Kenyamanan Kamar
Suki Lie,2025,2,Pengalaman saya secara keseluruhan baik baik saja kecuali makanannya lantai yang licin dan basah saat hujan yang hampir terjadi setiap hari ketika saya di sana dan nyamuk,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",negative,Harga & Value for Money
Jemima Sharon,2024,5,benar benar kelas atas kamarnya sangat nyaman makan malam di sini sangat nikmat terutama pizza dan pisang goreng dengan saus cokelat mereka,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Kebersihan & Kenyamanan Kamar
Syarif Supriatna,2022,5,pengalaman menginap yang luar biasa di empat titik bali ungasan staf makanan kamar dan kolam renangnya luar biasa saya ingin kembali lagi saat berkunjung ke bali,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Kebersihan & Kenyamanan Kamar
จิตตมาส เตชะณัฏฐนิธินันท์,2025,5,Saya dari Thailand dari grup zhulian datang ke bali dan saya menginap di empat titik ungasan di restoran saya sangat senang bertemu dewi devi dandy sebagai pelayan di restoran dia memiliki pelayanan yang baik dan sangat baik kepada saya mungkin saya akan datang ke bali untuk kedua kalinya saya bisa pergi ke ungasan,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Pelayanan Staf & Keramahan
Umardhana Arifuddin,2024,3,4 hari di hotel ini tidak ada layanan kebersihan harian handuk yang sama dipakai selama 4 hari tidak ada sabun mandi cair saya sudah memberi tahu petugas kebersihan di hari kedua tapi tidak ada perbaikan rasa sarapannya enak,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Kualitas Makanan & Restoran
楊雲清,2022,5,lokasi ini berada di dekat titik tertinggi dan lantai lantainya yang tinggi menawarkan pemandangan yang luas menjadikannya pilihan sempurna untuk menikmati pemandangan pulau utama kami menginap dua malam masing masing dengan cuaca yang kontras satu malam cerah yang lain badai petir saat cuaca apa pun terasa indah kicauan burung dan serangga di pagi hari diiringi alunan musik bali yang sayup sayup sungguh menyegarkan di malam hari lampu rumah yang tak terhitung jumlahnya yang menyala perlahan dan langit berbintang yang diterangi oleh landas dan pendaratan pesawat menciptakan pemandangan malam yang lepas dari pemandangan tanpa batas maupun ini sungguh menakjubkan siang maupun,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Lokasi & Akses Strategis
erik wijoyo,2023,4,Ada beberapa pengalaman buruk misalnya kuncinya beberapa kali tidak terhubung ke pintu jadi saya harus berjalan ke resepsionis dan ke kamar beberapa kali namun secara keseluruhan layanannya bagus mereka merespons keluhan saya tentang kunci dengan sangat baik,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Pelayanan Staf & Keramahan
Dehan Chia,2024,3,cukup nyaman dan bernilai uang dengan layanan dan lokasi yang luar biasa namun kamar tidak dibersihkan secara menyeluruh misalnya sudut kamar dan daerah yang lebih sulit dijangkau,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Harga & Value for Money
Ani Septia,2023,5,menginap sebentar di sini bersama keluarga dan mendapatkan pengalaman yang menyenangkan hotelnya sangat bagus dengan 2 kolam renang berbeda untuk dewasa dan anak anak bersih dan indah,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Fasilitas Hotel (Kolam/Gym/Spa)
Gwen T.,2025,5,kamarnya luas dan bersih asisten resepsionisnya sopan dan ramah sarapan di hotel juga enak,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Kebersihan & Kenyamanan Kamar
vinsen oktavian,2024,2,Lokasinya jauh dari mana mana dan beberapa mobil sewa meminta biaya tambahan untuk mengantar mobil ke sini beberapa kamar kurang terawat seperti kamar kamar saya kamar mandinya tidak bisa dikunci,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",negative,Lokasi & Akses Strategis
Ana Asma,2024,4,kolam renang bagus ada dua yang lain lagi tidak terawat dengan baik hanya ada empat kursi berjemur di kolam renang saya lihat kursi itu terlalu tua dan meja mejanya juga sangat kotor seperti tidak ada yang repot repot membersihkannya saya juga melihat jamur di setiap sudut termasuk di dalam kamar mandi masalah terbesarnya adalah kebisingan karena lokasi hotel tepat di jalan utama uluwatu untungnya staf cukup memperhatikan permintaan saya untuk pindah ke kamar yang lebih baik dengan sedikit lebih kebisingan dari jalan terutama staf restoran yang bernama aya dia benar-benar menunjukkan bahwa dia peduli dan melakukan sesuatu untuk masalah saya karena tidak bisa tidur bahkan dalam bahasa inggris,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",negative,Fasilitas Hotel (Kolam/Gym/Spa)
APM,2025,5,Hari ini kami pergi ke restoran tempat pam melayani kami dengan energi yang luar biasa dia sangat peduli dan kami menyukai perlakuannya,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Fasilitas Hotel (Kolam/Gym/Spa)
Marina puelles,2024,5,Hotel yang spektakuler kami pergi berpasangan tapi Anda bisa pergi bersama anak anak ada dua kolam renang salah satunya adalah kolam renang infinity sarapannya sangat enak dan bervariasi daerahnya sangat tenang dengan pemandangan yang indah staf hotel memberi nilai 10 selama tiga hari termasuk sarapan sekitar 250 sangat direkomendasikan ada banyak pantai untuk dikunjungi di dekatnya,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",positive,Fasilitas Hotel (Kolam/Gym/Spa)
Riza Jusuf,2020,3,Saya menginap di sini September 2019 menginap 3 hari sepertinya mereka baru saja berganti manajemen butuh waktu berjam jam sampai kami mendapatkan kamar sangat menyebalkan sarapannya sangat kurang bervariasi jumlahnya habis semua setiap hari dan lambat diisi ulang dan jangan tanya rasanya standar bintang 2 sayang sekali,KOMPETITOR,Bintang 4,"FourPointsbySheratonBali,Ungasan",negative,Kualitas Makanan & Restoran
