User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Aspek
Rizkiyani Tyas,2020,3,hotel bintang 4 yang tidak sesuai ekspektasi kesini acara kantor restoran kecil sehingga makan siang harus antri karena penuh akhirnya makan selalu di atas jam 13 00 padahal barengan cuma 3 instansi dan itu pun saya taksir tidak sampai 200 orang ruang pertemuan jg kecil udah 2 ruangan tapi dipakai 30 orang saja dah sempit tempat duduk di lobi ruangan untuk istirahat kopi jg penataannya kurang saat kursi2 yang tidak efektif kamar twin bed sempit tidur terlalu besar untuk tunggal sehingga kamar penuh karena tempat tidur yang besar untuk masing2 tempat tidur sanitasi kit jg tidak lengkap biasanya bisa ada dua gelas untuk sikat gigi cuma ini ada satu bawang putih bud jg tidak,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kualitas Makanan & Restoran
Akbar Prasetia,2024,3,kalau hotel sudah penuh tolong jangan terima reservasi lagi masa ditelp untuk reservasi sudah dikonfirmasi tapi saat sampai dihotel dibilangnya ngga ada mana yang layanin yang ngangkat telepon lagi paginya bilang masih ada kamar malamnya saat udah dateng kesana bilang ngga pernah reservasi jadinya harus repot repot nyari hotel lain yang masih kosong parah,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
Yuni Arti,2024,3,Saat makan siang ruang pertemuan di bersihkan saya naruh tas ada uang sekitar Rp 100 0 bentuk penerimaan hilang tanggal 22 Februari 2023 dari kementerian pariwisata dan ekraf apa bisa di bantu CCTV nya,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,neutral,Kebersihan & Kenyamanan Kamar
Arsa Ilmi,2023,3,kamarnya enak viewnya bagus ruang pertemuannya enak tapi 1 salesnya galak dan tidak solutif 2 kamar kamar readynya jam 3 sore lebih 3 snacknya beragam ada kripik2 chiki dll tapi sisanya kurang enak rasanya 4 makanan di resto beragam banget tapi rasanya kadang enak kadang tidak enak bahkan ada yang tidak ada rasanya 5 resto stafnya kurang ramah 6 lampu ruang pertemuan kamar remang2 jadi kurang enak buat kerja,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kualitas Makanan & Restoran
Andre Wardoyo,2024,3,untuk makanan dan pelayanan baik view kurang mgkn karena dilingkungan pusat jakarta banyak rmh2 penduduk disekitar untuk kuliner sekitar hotel sangat berfariasi,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
Dewi Retno Siregar,2019,3,Pertama ke tempat ini karena acara kopinya biasa cemilan sedikit gigitan jadi jadi tempat cukup oke untuk mengadakan acara karena di tengah2 jakarta jadi cukup strategis suasana industri di interior hotel saat ini,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
pratiwi tiwi0106,2022,3,hotelnya bagus view nya oke k arah monas cm sayang kacanya burem amenitis tidak lengkap sudah request d aplikasi menambah selimut n bantal tapi ngga d kasih malah harus nelpon lagi k resepsionis untuk minta bgtupun handuk jga ngga ada udara menggenang d pojok dkat WC duduk padahal petugas hk sempat masuk tapi ngga d bersihkan tempat gym seharusnya d menyediakan handuk n gelas mnum ini jga tidak ada kolam renang bersih anak perempuan handuk nya memang susah d kamar tidak ada d kolam renang tidak ada harus menunggu petugas datang kolam renang tidak ada,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Fasilitas Hotel (Kolam/Gym/Spa)
Dyah HS,2024,3,di atas semua menu sarapan makan siang makan malam makanan ringan pertemuan asli kurang enak lokasi strategis petugas hotel sopan n ramah,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
Don Borex,2020,3,Gaya bersih sangat milenial tapi keamanan nya terlalu kaku yang saya tau di atas hotel kan bukan bank,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kebersihan & Kenyamanan Kamar
Erwin Syamsi,2021,3,Hotelnya lumayan bagus untuk bertemu cukuplah lokasi strategis,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
endie m,2021,3,didepan dijaga pegawai untuk mobil n motor mau diperiksa kamar cukup bagus,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Pelayanan Staf & Keramahan
Harris Suhanda,2019,3,Sangat bagus tapi keluar masuk mobil agak susah dikarenakan tempat yang terbatas,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
Alief Rachman Kartiono,2020,3,Lokasinya strategis dekat pusat perbelanjaan dan kuliner ruangan nyaman,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
Irul Qrev,2024,3,Cma parkiran saja yang sempit klo di ruang bawah tanah,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Infrastruktur (AC/WiFi/Parkir/Air)
Bungkus Setiawan,2019,3,biasa ajalah masak tidak tahu beda nya bintang 3 dengan bintang 5,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
Triana Kusumadewi,2019,3,kamarnya cukup makanan lumayan enak,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
andy ardyansyah,2019,3,sarapan baru dikit dan tidak banyak varian baru,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kualitas Makanan & Restoran
bape bontoan,2020,3,Cukup nyaman bersih dan makanannya segar,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Senni Cerlina,2019,3,mahal banget untuk tarif kamarnya,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
Sugiarto Tadjudin,2020,3,Kamar cukup oke,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Regi24 Surizko,2020,3,Oke lah,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Jullian Naba,2020,3,keamanan nya tidak profesional terima kasih,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
agus farid,2019,3,bagus dekat kuliner sabang,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
Venita Andriana,2020,3,Cukup bagus untuk membuat Istirht,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
faniffna,2021,3,fasilitas bagus,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Muhamad Daud,2021,3,terlalu banyak peraturan,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
Heri Irawan,2023,3,bgus,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
MOHAMMAD SIFAK,2023,3,bagus,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Adi Nugroho,2019,3,mantap,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Simion Purba,2020,3,bagus,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Harga & Value for Money
Amanda Putry86,2020,3,berada di pusat kota,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Lokasi & Akses Strategis
David Yin,2025,3,Pelayanan dan keramahan di hotel ini menurut saya adalah salah satu yang terbaik yang pernah saya alami selama lebih dari 30 tahun perjalanan saya bahkan saya berani mengatakan hotel ini lebih baik dari hotel st regis di wilayah ini pelayanannya luar biasa di seluruh hotel kamar kamarnya sangat bagus bersih dan harganya pun sangat terjangkau salah satu masalah yang saya alami adalah masjid di dekatnya yang mulai beroperasi pukul 4 pagi setiap hari yang membangunkan saya dan berlanjut selama beberapa jam tentu saja ini bukan kesalahan hotel tetapi membuat saya sulit tidur nyenyak terutama di hari kerja yang saya lakukan,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Torsten Jacobi,2025,3,Hotel modern yang agak jauh dari jalan lokasinya tenang kamar saya tepat di sebelah lift dan agak berisik kolam renangnya di dalam ruangan jadi terasa aneh rasanya agak jauh di bawah standar di atas moxy yang mungkin biasa anda temukan di eropa asia utara,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Abhilash Kumar,2024,3,untuk ukuran properti di atas hotel ini agak padat secara keseluruhan kamar restoran dan pusat kebugaran terasa sempit lokasinya bagus dengan sejumlah restoran bagus di dekat kamar kamarnya lumayan ruang lemari pakaiannya kurang memadai untuk menginap lebih lama namun semua peralatan standar tersedia masalah terbesar saya adalah botol udara semua properti marriott tampaknya telah beralih ke botol air kaca itu bagus namun botol kaca ini sangat kecil sehingga sangat menyedihkan hal ini perlu diubah sarapan pagi terlalu ramai dan sangat sulit untuk menemukan tempat untuk memasak telur atau membeli salinan saya hanya merekomendasikan hotel ini untuk masa singkat 2 hingga 3 hari,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Fasilitas Hotel (Kolam/Gym/Spa)
Yeow Sin Ho,2025,3,saya sudah beberapa kali menginap di atas jakarta wahid hasyim dan selalu mendapatkan pengalaman yang baik kali ini saya merasa standar hotelnya menurun drastis satu hal yang lain yang baik untuk perjalanan ini adalah kamarnya masih terawat dan bersih berikut beberapa poin untuk kunjungan terakhir saya peralatan gym tidak terawat dengan baik beberapa mesin rusak layanan housekeeping juga tidak seefisien pernah sekali ketika saya kembali pukul 14.00 kamarnya bahkan belum dirapikan saat memeriksa keluar struk kami bahkan bertukar struk untuk transaksi otorisasi pra bukan milik saya dan resepsionis kemudian menyadari bahwa struk itu bertukar dengan rekan saya di tagihan yang salah untuk hotel,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kebersihan & Kenyamanan Kamar
Sreejita Deb,2023,3,hotel yang bersih fungsional dan nyaman dengan pelayanan yang baik untuk perjalanan bisnis saya kurang puas dengan satu bintang karena pilihan tempat makan malam malam terbatas dan suasananya agak bising jadi saya kurang tidur beberapa kamar berbau agak aneh tetapi staf mengganti kamar setelah saya mengeluh,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kebersihan & Kenyamanan Kamar
Kazu,2021,3,hotelnya relatif baru stafnya ramah dan menyenangkan kamarnya standar tanpa embel embel kebersihannya lumayan kolam renangnya hanya bak mandi besar area sarapan tampak penuh sesak dengan orang orang yang kehilangan makanan di lobi musiknya sangat keras dan anda hampir tidak bisa mendengar suara anda sendiri lokasinya bagus karena dekat dengan toko makanan lokal restoran dan restoran cepat saji barat,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Aum Thanetanukun,2025,3,kamar yang bagus dan lokasi yang bagus namun kamarnya tidak begitu bersih pada hari pertama kedatangan saya misalnya sofa berdebu debu di tempat tidur dan bantal jadi saya harus meminta pembersihan besar besaran,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kebersihan & Kenyamanan Kamar
Lefty,2023,3,hotelnya sederhana kamarnya bagus udara di kamar mandinya hangat hangat kuku fasilitasnya terbatas lumayan untuk menginap singkat dan harganya cukup terjangkau tapi tidak ada yang istimewa dari hotel ini mereka juga tidak menghitung jumlah malam kamar saya dengan benar jadi saya sedang menghitungnya,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kebersihan & Kenyamanan Kamar
Atlas,2024,3,Lokasinya sangat sentral kedap suaranya buruk bisa mendengar aktivitas dari kamar tetangga hingga jam 12 malam ke atas anjing menggonggong jam 12 malam sholat masjid jam 5 pagi tidak bisa tidur lagi,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Lokasi & Akses Strategis
Klaus Ng (Klaus Rachman),2020,3,kami mencari akomodasi di dekat stasiun gambir dan sepupu saya merekomendasikan properti ini menginap semalam kami mendapat kamar di lantai 10 dengan jendela yang berhadapan dengan biara membaca ulasan beberapa tamu mengeluhkan kebisingan dari masjid di dekatnya namun kami tidak terganggu oleh kebisingan tersebut bahkan kami tidak mendengarnya jadi mungkin menginap di kamar di lantai yang lebih tinggi akan membantu kamarnya sendiri tidak terlalu besar tetapi setidaknya tidak terasa sesak didekorasi dengan gaya kontemporer kamar ini tampak chic dan muda dalam palet abu abu dan putih dengan mural biru di atas kepala tempat tidur yang memberikan sentuhan warna warna di ruangan area,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Sugar Coffee,2020,3,kamarnya tidak besar tapi desainnya bagus menyediakan tempat sampah daur ulang untuk memudahkan pemilahan sampah merupakan nilai tambah saran akan lebih nyaman jika menyediakan tisu di meja kamar akan lebih nyaman jika menyediakan cangkir dan mengirim kartu kamar mudah terdemagnetisasi sarapannya bisa ditingkatkan dari segi rasa dan variasi selama menginap saya hanya bertemu satu staf yang bersikap buruk,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Zeyrx,2022,3,hotel dan kamarnya bagus terutama tempat tidurnya sangat nyaman tapi sayangnya hotel ini terlalu mahal anda bisa mendapatkan kamar layanan yang sama terutama makanannya dengan diskon lebih dari 20 bahkan di daerah ini meskipun demikian ini hotel yang bagus dan jika anda menginap di sini saya yakin anda akan menikmatinya seperti saya,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
S M,2023,3,saya selalu memiliki pengalaman baik dengan aloft sampai sekarang sebagai seorang wisatawan sejati mohon maaf atas ketidaktahuan saya tentang deposit karena saya belum pernah mengalaminya pilihannya adalah saya membayar kamar di muka atau menyimpan kartu kredit saya yang seharusnya cukup untuk semua biaya insidental jadi ketika Anda meminta deposit saya langsung menolak karena konsepnya agak asing jadi saya pergi makan siang di hotel dan meminta deposit dibebankan ke kamar saya sangat bingung ketika Anda mengatakan saya tidak bisa menagih ke kamar meskipun kartu kredit saya ditahan yang saya tidak mengerti adalah Anda bisa saja meminta saya untuk melunasi kamar saya di muka dan biaya insidental lainnya saat saya harus saya bayar diminta,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
Souffi Radzi,2019,3,kurangnya pengakuan tingkat spg dan lokasi sentral memiliki kekurangan mendapatkan mobil melalui aplikasi baik melalui gojek grab atau bluebird cukup merepotkan saat hari libur nasional karena daerah ini daerah dihindari kamarnya lumayan sarapannya terbatas dan kurang lebih sama selama seminggu pusat kebugaran dan kolam renang bagus namun stafnya sangat membantu karena mereka cepat menanggapi permintaan pak herdi luar biasa saya meminta layanan makan di kamar dan hasilnya luar biasa mintalah kamar dengan nomor 14 hingga 16 agar privasi terjaga jika tidak Anda akan langsung menatap ke kantor di sekitarnya,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Fasilitas Hotel (Kolam/Gym/Spa)
JL,2020,3,hotel yang bagus dengan kolam renang yang nyaman dan ramah namun biasanya suasana di sini agak bising karena dekat masjid jadi jika anda menyukai hotel yang nyaman dan tenang lebih baik anda menginap di hotel lain,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Diah Amrita,2024,3,kamar sangat bersih dan nyaman ac berfungsi dengan baik pelayanan tidak begitu memuaskan karena kami datang hampir tengah malam jadi tidak ada bantuan dengan semua barang bawaan bahkan tidak ada yang meminta untuk membantu kami dan lobi sangat panas tidak ada ac semua menu sarapan sudah kering saya hanya bertanya apakah ini karena bulan ramadhan atau memang dari pihak manajemen,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kebersihan & Kenyamanan Kamar
yen koh,2019,3,layanan kebersihan 2 5 bintang kunci kamarku hilang tidak boleh buang sampah sembarangan tidak boleh isi ulang perlengkapan sikat gigi kenapa etika dasarku menekan tombol jangan ganggu petugas kebersihan membersihkan kamarku dan mengerti maksudku jangan ganggu pojok wxyz layanan 5 5 bintangku menginap 4 malam setiap malam aku makan di pojok nona maya memberikan layanan yang sangat baik dan luar biasa kepada semua tamu yang saya tahu tidak ada penjelasan untuk naik setelah saya melapor ke manajer jaga untuk memeriksa keluar 1 5 bintang,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
Asd Asd,2023,3,hotel bersih kamar 330 riyal ukuran kecil tempat tidur nyaman merokok dilarang dan denda 100 dan anda akan ditangkap setelah itu hati hati,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kebersihan & Kenyamanan Kamar
Masa Uehara,2019,3,sarapannya enak stafnya ramah tapi ada konstruksi yang berisik tepat di belakang hotel sebaiknya hindari kamar di lantai bawah,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kualitas Makanan & Restoran
Tayyab Gandhi,2019,3,kamarnya agak kecil dibandingkan dengan yang lain di atas yang pernah saya inapi staf sarapan menghitung berapa banyak teh yang kami minum lokasinya bagus,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Pelayanan Staf & Keramahan
Johnny,2020,3,Secara umum biayanya cukup terjangkau dibandingkan dengan biaya hotel namun sangat menyayangkan bahwa suara doa terdengar begitu keras dari tempat ibadah di awal fajar dekat di atas,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Harga & Value for Money
AF,2023,3,staf sangat baik tapi sarapannya buruk dan pengerjaan di kamar sangat buruk,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Kualitas Makanan & Restoran
Yn Ynm,2020,3,hotel ini dianggap telah direnovasi dan sangat ekonomis hotel ini bersih dan memiliki beberapa layanan yang kurang banyak nyamuk di daerah tempat duduk luar ruangan tingkat keamanannya sangat tinggi,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
A S,2019,3,hotelnya bagus dan staf hotelnya ramah tapi kendala yang dihadapi semua tamu adalah pemeriksaan interior hotel dengan anjing polisi untuk mobil dan tas sangat sulit,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,negative,Pelayanan Staf & Keramahan
Saad ahmed,2024,3,hotelnya bagus dan bersih dan ada pemeriksaan saat masuk dan keluar hotel,KOMPETITOR,Bintang 3,AloftJakartaWahidHasyim,positive,Kebersihan & Kenyamanan Kamar
